archetype,run_index,seed,outcome,deepest_floor,total_turns,total_kills,total_items,total_damage_taken,total_healing_done,total_errors,total_abilities_used,total_ranged_attacks,total_items_equipped,total_forges_used,total_stealth_toggles,total_skills_bought,total_abilities_learned,total_songs_started,total_flee_attempts,total_consumables_used,total_items_sought,total_kite_attempts,total_kite_shots,total_combats_avoided,total_stealth_kills,total_detections,total_forges_visited,total_forge_successes,total_word_of_command,total_lore_of_sleep,total_deep_memory,total_rest_turns,timestamp,_file
SMITH,30,1088681095,DEATH,1,67,1,1,85,4,0,0,0,0,0,0,10,2,0,0,9,2,0,0,0,0,0,0,0,0,0,0,16,2026-02-08T16:38:40,SMITH_30.json
SMITH,31,1636932486,DEATH,1,21,1,0,90,0,0,0,0,0,0,0,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:43,SMITH_31.json
SMITH,32,4073382063,DEATH,1,8,0,0,90,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:43,SMITH_32.json
SMITH,33,1262604620,DEATH,1,24,1,0,85,0,0,0,0,0,0,0,10,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:45,SMITH_33.json
SMITH,34,4108722786,DEATH,2,475,6,2,87,63,0,0,0,1,0,0,12,2,0,3,11,10,0,0,0,0,0,0,0,0,0,0,261,2026-02-08T16:39:12,SMITH_34.json
SMITH,35,3165350142,DEATH,1,11,2,0,89,0,0,0,0,0,0,0,10,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:46,SMITH_35.json
SMITH,36,2426148351,DEATH,1,26,4,0,88,0,0,0,0,0,0,0,11,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:49,SMITH_36.json
SMITH,37,3783596422,DEATH,1,30,2,0,89,0,0,0,0,0,0,2,10,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:50,SMITH_37.json
SMITH,38,2013268592,DEATH,4,697,11,8,89,76,0,0,3,2,0,2,15,2,0,16,2,13,0,0,0,0,0,50,0,0,0,0,309,2026-02-08T16:39:32,SMITH_38.json
SMITH,39,2439378757,DEATH,1,188,4,1,87,0,0,0,0,1,0,2,10,2,0,9,11,5,0,0,0,0,0,0,0,0,0,0,1,2026-02-08T16:39:04,SMITH_39.json
SMITH,4,1531887198,DEATH,2,487,5,5,93,41,0,0,9,2,0,0,12,2,0,1,7,10,0,0,0,0,0,0,0,0,0,0,166,2026-02-08T16:36:59,SMITH_4.json
SMITH,40,824224725,DEATH,1,163,2,2,90,3,0,0,0,1,0,0,10,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,12,2026-02-08T16:39:15,SMITH_40.json
SMITH,41,2109702112,DEATH,1,173,4,1,90,17,0,0,0,1,0,0,11,2,0,1,8,4,0,0,0,0,0,0,0,0,0,0,68,2026-02-08T16:39:16,SMITH_41.json
SMITH,42,2884433783,DEATH,1,166,2,1,85,22,0,0,0,0,0,0,10,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,88,2026-02-08T16:39:23,SMITH_42.json
SMITH,43,3858559406,DEATH,1,13,1,0,86,0,0,0,0,0,0,0,10,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:18,SMITH_43.json
SMITH,44,2779001011,DEATH,1,111,5,4,86,0,0,0,3,3,0,0,11,2,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:25,SMITH_44.json
SMITH,45,2269357815,DEATH,1,7,0,0,87,0,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:20,SMITH_45.json
SMITH,46,1526256760,DEATH,1,54,2,1,89,3,0,0,0,0,0,0,10,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-08T16:39:26,SMITH_46.json
SMITH,47,2831305576,DEATH,1,30,3,1,87,0,0,0,0,0,0,0,10,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:27,SMITH_47.json
SMITH,48,549297363,DEATH,1,6,0,0,86,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:27,SMITH_48.json
SMITH,49,3108712401,DEATH,1,146,1,0,86,16,0,0,0,0,0,2,10,2,0,8,13,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-08T16:39:36,SMITH_49.json
SMITH,5,2284657485,DEATH,1,114,4,3,88,0,0,0,0,2,0,0,11,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:36:38,SMITH_5.json
SMITH,6,1293304604,DEATH,3,721,8,6,87,94,0,0,20,3,0,0,14,2,0,0,7,9,0,0,0,0,0,0,0,0,0,0,335,2026-02-08T16:37:16,SMITH_6.json
SMITH,7,205514335,DEATH,4,703,15,6,122,77,0,0,11,2,0,4,16,2,0,4,1,19,0,0,0,0,0,20,0,0,0,0,316,2026-02-08T16:37:21,SMITH_7.json
SMITH,8,3610056653,DEATH,1,7,0,0,94,0,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:02,SMITH_8.json
SMITH,9,1342108634,DEATH,1,29,2,0,85,0,0,0,0,0,0,0,10,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:37:05,SMITH_9.json
STEALTH_ASSASSIN,0,3278053697,DEATH,1,91,2,1,38,0,0,0,0,1,0,6,10,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:20,STEALTH_ASSASSIN_0.json
STEALTH_ASSASSIN,1,3878770365,DEATH,4,282,2,4,36,5,5,0,0,1,0,1,13,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,2026-02-08T16:38:50,STEALTH_ASSASSIN_1.json
STEALTH_ASSASSIN,10,1310637284,DEATH,1,8,0,0,37,0,0,0,0,0,0,2,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:02,STEALTH_ASSASSIN_10.json
STEALTH_ASSASSIN,11,4072735828,DEATH,1,8,0,0,41,0,0,0,0,0,0,2,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:03,STEALTH_ASSASSIN_11.json
STEALTH_ASSASSIN,12,856478412,DEATH,1,41,1,1,38,0,0,0,0,0,0,4,10,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:07,STEALTH_ASSASSIN_12.json
STEALTH_ASSASSIN,13,2273731772,DEATH,1,10,1,0,36,0,0,0,0,0,0,4,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:05,STEALTH_ASSASSIN_13.json
STEALTH_ASSASSIN,14,1467721669,DEATH,1,78,0,0,35,0,0,0,0,0,0,2,10,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:09,STEALTH_ASSASSIN_14.json
STEALTH_ASSASSIN,15,1591166967,DEATH,1,6,0,0,37,0,0,0,0,0,0,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:07,STEALTH_ASSASSIN_15.json
STEALTH_ASSASSIN,16,2055756160,DEATH,1,111,1,0,35,0,0,0,0,0,0,4,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:15,STEALTH_ASSASSIN_16.json
STEALTH_ASSASSIN,17,1502384368,DEATH,3,582,14,7,40,0,0,0,0,2,0,32,15,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:44,STEALTH_ASSASSIN_17.json
STEALTH_ASSASSIN,18,3431501101,DEATH,4,274,11,4,44,5,4,0,0,2,0,16,15,2,0,6,5,16,0,0,0,0,0,0,0,0,0,0,20,2026-02-08T16:39:37,STEALTH_ASSASSIN_18.json
STEALTH_ASSASSIN,19,4148307682,DEATH,2,254,11,2,39,0,0,0,0,1,0,28,12,2,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:27,STEALTH_ASSASSIN_19.json
STEALTH_ASSASSIN,2,2933152809,DEATH,1,292,4,0,34,0,1,0,0,0,0,32,11,2,0,92,11,3,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:44,STEALTH_ASSASSIN_2.json
STEALTH_ASSASSIN,20,3053212364,DEATH,3,167,5,1,35,0,3,0,0,1,0,10,13,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:34,STEALTH_ASSASSIN_20.json
STEALTH_ASSASSIN,21,2926710897,DEATH,5,187,0,0,39,0,5,0,0,0,0,1,15,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:52,STEALTH_ASSASSIN_21.json
STEALTH_ASSASSIN,22,1374855830,DEATH,1,51,1,3,35,0,0,0,0,1,0,6,10,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:39,STEALTH_ASSASSIN_22.json
STEALTH_ASSASSIN,23,623957141,DEATH,1,21,0,0,36,0,0,0,0,0,0,2,10,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:40,STEALTH_ASSASSIN_23.json
STEALTH_ASSASSIN,24,332584354,DEATH,1,20,0,0,38,0,0,0,0,0,0,2,10,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:42,STEALTH_ASSASSIN_24.json
STEALTH_ASSASSIN,3,330891183,DEATH,1,19,1,0,34,0,0,0,0,0,0,4,10,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:38,STEALTH_ASSASSIN_3.json
STEALTH_ASSASSIN,4,3011123615,DEATH,3,452,10,6,37,6,2,0,0,2,0,20,14,2,0,0,4,11,0,0,0,0,0,0,0,0,0,0,24,2026-02-08T16:39:09,STEALTH_ASSASSIN_4.json
STEALTH_ASSASSIN,5,915856110,DEATH,3,206,0,1,42,13,3,0,0,0,0,2,12,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,52,2026-02-08T16:38:59,STEALTH_ASSASSIN_5.json
STEALTH_ASSASSIN,6,1996597854,DEATH,1,82,1,0,40,0,1,0,0,0,0,4,10,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:53,STEALTH_ASSASSIN_6.json
STEALTH_ASSASSIN,7,715863081,DEATH,1,127,3,1,35,0,0,0,0,0,0,6,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:38:59,STEALTH_ASSASSIN_7.json
STEALTH_ASSASSIN,8,1425186326,DEATH,1,95,1,2,36,0,0,0,0,0,0,4,10,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:00,STEALTH_ASSASSIN_8.json
STEALTH_ASSASSIN,9,3782901055,DEATH,1,18,0,0,37,0,0,0,0,0,0,2,10,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,2026-02-08T16:39:02,STEALTH_ASSASSIN_9.json
STEALTH_PURE,0,367851529,DEATH,3,576,0,3,35,0,0,0,0,1,0,1,12,2,0,4,2,10,0,0,212,0,0,0,0,0,0,0,0,2026-02-08T16:36:49,STEALTH_PURE_0.json
STEALTH_PURE,1,3366559787,DEATH,4,323,6,1,41,14,4,0,0,0,0,1,14,2,0,17,15,3,0,0,68,0,0,0,0,0,0,0,61,2026-02-08T16:36:44,STEALTH_PURE_1.json
STEALTH_PURE,10,517364724,DEATH,1,17,0,0,38,0,0,0,0,0,0,1,10,2,0,8,2,0,0,0,7,0,0,0,0,0,0,0,0,2026-02-08T16:36:55,STEALTH_PURE_10.json
STEALTH_PURE,11,3029720251,DEATH,1,98,1,2,36,0,0,0,0,1,0,1,10,2,0,19,7,4,0,0,36,0,0,0,0,0,0,0,0,2026-02-08T16:37:02,STEALTH_PURE_11.json
STEALTH_PURE,12,177604843,DEATH,3,256,3,1,38,20,3,0,0,0,0,1,13,2,0,19,0,3,0,0,50,0,0,0,0,0,0,0,80,2026-02-08T16:37:26,STEALTH_PURE_12.json
STEALTH_PURE,13,2440836484,DEATH,2,355,1,0,35,0,0,0,0,0,0,1,11,2,0,20,7,0,0,0,162,0,0,0,0,0,0,0,0,2026-02-08T16:37:32,STEALTH_PURE_13.json
STEALTH_PURE,14,3677244941,DEATH,3,688,6,0,43,7,5,0,0,0,0,1,13,2,0,36,0,14,0,0,209,0,0,0,0,0,0,0,30,2026-02-08T16:38:04,STEALTH_PURE_14.json
STEALTH_PURE,15,826961834,DEATH,1,156,1,0,37,0,0,0,0,0,0,1,10,2,0,36,5,0,0,0,37,0,0,0,0,0,0,0,0,2026-02-08T16:37:32,STEALTH_PURE_15.json
STEALTH_PURE,16,4039225884,DEATH,3,353,2,1,37,1,2,0,0,1,0,1,12,2,0,23,0,3,0,0,86,0,0,0,0,0,0,0,4,2026-02-08T16:37:54,STEALTH_PURE_16.json
STEALTH_PURE,17,1650023686,DEATH,4,404,1,1,44,17,4,0,0,1,0,1,13,2,0,6,0,2,0,0,146,0,0,0,0,0,0,0,76,2026-02-08T16:38:07,STEALTH_PURE_17.json
STEALTH_PURE,18,831525474,DEATH,2,274,3,0,34,0,0,0,0,0,0,1,12,2,0,36,4,0,0,0,157,0,0,0,0,0,0,0,0,2026-02-08T16:37:50,STEALTH_PURE_18.json
STEALTH_PURE,19,642288093,DEATH,1,14,0,0,36,0,0,0,0,0,0,1,10,2,0,4,2,0,0,0,5,0,0,0,0,0,0,0,0,2026-02-08T16:37:53,STEALTH_PURE_19.json
STEALTH_PURE,2,3036496106,DEATH,1,67,2,0,37,0,0,0,0,0,0,1,10,2,0,61,2,0,0,0,4,0,0,0,0,0,0,0,0,2026-02-08T16:36:20,STEALTH_PURE_2.json
STEALTH_PURE,20,153486104,DEATH,1,226,2,1,34,0,0,0,0,0,0,1,10,2,0,2,0,2,0,0,136,0,0,0,0,0,0,0,0,2026-02-08T16:38:09,STEALTH_PURE_20.json
STEALTH_PURE,21,914034851,DEATH,3,697,5,4,35,12,0,0,0,2,0,1,13,2,0,41,0,21,0,0,209,0,0,0,0,0,0,0,65,2026-02-08T16:38:36,STEALTH_PURE_21.json
STEALTH_PURE,22,310357430,DEATH,2,272,1,2,35,0,0,0,0,0,0,1,11,2,0,12,2,7,0,0,89,0,0,0,0,0,0,0,0,2026-02-08T16:38:23,STEALTH_PURE_22.json
STEALTH_PURE,23,1626710849,DEATH,3,408,1,1,37,11,1,0,0,1,0,1,12,2,0,35,6,3,0,0,192,0,0,0,0,0,0,0,46,2026-02-08T16:38:34,STEALTH_PURE_23.json
STEALTH_PURE,24,2929751409,DEATH,1,14,0,0,37,0,0,0,0,0,0,1,10,2,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,2026-02-08T16:38:12,STEALTH_PURE_24.json
STEALTH_PURE,3,457380527,DEATH,1,114,1,0,38,0,0,0,0,0,0,1,10,2,0,23,1,0,0,0,43,0,0,0,0,0,0,0,0,2026-02-08T16:36:22,STEALTH_PURE_3.json
STEALTH_PURE,4,928089086,DEATH,1,240,2,0,38,0,0,0,0,0,0,1,10,2,0,2,0,2,0,0,78,0,0,0,0,0,0,0,0,2026-02-08T16:36:35,STEALTH_PURE_4.json
STEALTH_PURE,5,3473834927,DEATH,2,328,1,2,34,0,0,0,0,1,0,1,11,2,0,18,3,9,0,0,126,0,0,0,0,0,0,0,0,2026-02-08T16:36:45,STEALTH_PURE_5.json
STEALTH_PURE,6,1712051085,DEATH,3,581,1,5,35,0,0,0,0,0,0,1,12,2,0,49,4,23,0,0,184,0,0,0,0,0,0,0,0,2026-02-08T16:37:11,STEALTH_PURE_6.json
STEALTH_PURE,7,82835212,DEATH,3,516,2,1,40,0,1,0,0,1,0,1,13,2,0,0,2,4,0,0,155,0,0,0,0,0,0,0,0,2026-02-08T16:37:21,STEALTH_PURE_7.json
STEALTH_PURE,8,2363730098,DEATH,1,70,0,3,35,0,0,0,0,1,0,1,10,2,0,6,2,8,0,0,30,0,0,0,0,0,0,0,0,2026-02-08T16:36:51,STEALTH_PURE_8.json
STEALTH_PURE,9,469731687,DEATH,3,158,2,2,36,1,3,0,0,1,0,1,13,2,0,4,4,4,0,0,7,0,0,0,0,0,0,0,4,2026-02-08T16:37:08,STEALTH_PURE_9.json
